"identifier","entityName","attributeName","attributeLabel","attributeDefinition","attributeUnit","propertyURI","valueURI","viewURL","query_datetime_utc"
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Street",NA,"Street number",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","City",NA,"City",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","State",NA,"State",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Zip.Code",NA,"Zip Code",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Country",NA,"Country (only listed if not USA)",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Effective.Date",NA,"Effective date",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Engine",NA,"Engine",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Hull.Type",NA,"Hull type",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Refrigeration",NA,"Does the vessel have refrigeration",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Salmon.Registration.Area",NA,"Salmon area of vessel registration",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Freezer.Canner",NA,"Is there a freezer canner",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Tender.Packer",NA,"Is there a tender packer",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Charter",NA,"Is it a charter vessel",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Fishing",NA,"Is it a fishing vessel",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Purse.Seine",NA,"Purse seine",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Beach.Seine",NA,"Beach seine",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Drift.Gill.Net",NA,"Drift gill net",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Set.Gill.Net",NA,"Set gill net",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Hand.Troll",NA,"Hand troll",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Long.Line",NA,"Long line",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Otter.Trawl",NA,"Otter trawl",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Fish.Wheel",NA,"Fish wheel",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Pots",NA,"Pots",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Power.Troll",NA,"Power troll",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Beam.Trawl",NA,"Beam trawl",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Scallop.Dredge",NA,"Scallop dredge",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Mechanical.Jig",NA,"Mechanical Jig",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Double.Otter.Trawl",NA,"Double otter trawl",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Herring.Gill.Net",NA,"Herring gill net",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Pair.Trawl",NA,"Pair trawl",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Diving.Hand.Picking",NA,"Diving hand picking",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Active.Date",NA,"Active date",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Active.End",NA,"Active end",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14F1P2Q","CFECFisheryStatsVesselData1978to2017.csv","Value",NA,"Value",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14F1P2Q",2020-10-08 14:24:41
"doi:10.5063/F14Q7S94","Bristol Bay escapement counts","District",NA,"Commercial fishing district",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14Q7S94",2020-10-08 14:24:41
"doi:10.5063/F14Q7S94","Bristol Bay escapement counts","DailyCount",NA,"Daily escapement count","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14Q7S94",2020-10-08 14:24:41
"doi:10.5063/F14Q7S94","Bristol Bay escapement counts","Location",NA,"River/system name where escapement data were taken",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14Q7S94",2020-10-08 14:24:41
"doi:10.5063/F14Q7S94","Bristol Bay escapement counts","SASAP.Region",NA,"Region where data were taken",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14Q7S94",2020-10-08 14:24:41
"doi:10.5063/F14Q7S94","Bristol Bay escapement counts","sampleDate",NA,"Date of count",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14Q7S94",2020-10-08 14:24:41
"doi:10.5063/F14Q7S94","Bristol Bay escapement counts","Species",NA,"Species being counted",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14Q7S94",2020-10-08 14:24:41
"doi:10.5063/F14Q7S94","Bristol Bay escapement counts","Method",NA,"Survey equipment used",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14Q7S94",2020-10-08 14:24:41
"doi:10.5063/F14Q7S94","Bristol Bay escapement counts","Source",NA,"Data provider",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14Q7S94",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","regions_fires.csv","region_id",NA,"The numeric identification number of the region",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","regions_fires.csv","region",NA,"The name of the region",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","regions_fires.csv","percent_burned",NA,"percent of region burned","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","regions_fires.csv","area_burned_km2",NA,"area burned in region","squareKilometers",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires.csv","id_numeric",NA,"The numeric identification number of the watershed in this shapefile","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires.csv","name",NA,"The name of the watershed",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires.csv","id_original",NA,"The numeric identification number of the watershed in the source file",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires.csv","source",NA,"Source of the original data. This file was created by merging data from the International Joint Commission and the Canadian National Hydro Network",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires.csv","percent_burned",NA,"percent of watershed burned","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires.csv","area_burned_km2",NA,"area burned in watershed","squareKilometers",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","regions_fires_shp.zip","region_id",NA,"The numeric identification number of the region",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","regions_fires_shp.zip","region",NA,"The name of the region",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","regions_fires_shp.zip","percent_burned",NA,"percent of region burned","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","regions_fires_shp.zip","area_burned_km2",NA,"area burned in region","squareKilometers",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires_shp.zip","id_numeric",NA,"The numeric identification number of the watershed in this shapefile","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires_shp.zip","name",NA,"The name of the watershed",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires_shp.zip","id_original",NA,"The numeric identification number of the watershed in the source file",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires_shp.zip","source",NA,"Source of the original data. This file was created by merging data from the International Joint Commission and the Canadian National Hydro Network",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires_shp.zip","percent_burned",NA,"percent of watershed burned","dimensionless",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GNJ","watersheds_fires_shp.zip","area_burned_km2",NA,"area burned in watershed","squareKilometers",NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GNJ",2020-10-08 14:24:41
"doi:10.5063/F14T6GM3","sasap_watersheds_gapfix.zip","id_numeric",NA,"The numeric identification number of the polygon in this shape file",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GM3",2020-10-08 14:24:41
"doi:10.5063/F14T6GM3","sasap_watersheds_gapfix.zip","name",NA,"The name of the polygon",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GM3",2020-10-08 14:24:41
"doi:10.5063/F14T6GM3","sasap_watersheds_gapfix.zip","id_original",NA,"The numeric identification number of the polygon in the source file",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GM3",2020-10-08 14:24:41
"doi:10.5063/F14T6GM3","sasap_watersheds_gapfix.zip","source",NA,"Source of the original data. This file was created by merging data from the International Joint Commission and the Canadian National Hydro Network",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F14T6GM3",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","Stock.ID",NA,"Unique stock identifier",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","UseFlag",NA,"Indicates if data should be used in analysis",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","BroodYear",NA,"Brood Year",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","TotalEscapement",NA,"total escapement value","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R0.1",NA,"number of recruits in 0.1 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R0.2",NA,"number of recruits in 0.2 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R0.3",NA,"number of recruits in 0.3 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R0.4",NA,"number of recruits in 0.4 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R0.5",NA,"number of recruits in 0.5 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R1.1",NA,"number of recruits in 1.1 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R1.2",NA,"number of recruits in 1.2 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R1.3",NA,"number of recruits in 1.3 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R1.4",NA,"number of recruits in 1.4 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R1.5",NA,"number of recruits in 1.5 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R2.1",NA,"number of recruits in 2.1 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R2.2",NA,"number of recruits in 2.2 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R2.3",NA,"number of recruits in 2.3 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R2.4",NA,"number of recruits in 2.4 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R3.1",NA,"number of recruits in 3.1 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R3.2",NA,"number of recruits in 3.2 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R3.3",NA,"number of recruits in 3.3 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Chilkoot_sockeye.csv","R3.4",NA,"number of recruits in 3.4 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","Stock.ID",NA,"Unique stock identifier",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","UseFlag",NA,"Indicates if data should be used in analysis",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","BroodYear",NA,"Brood Year",NA,NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","TotalEscapement",NA,"total escapement value","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R0.1",NA,"number of recruits in 0.1 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R0.2",NA,"number of recruits in 0.2 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R0.3",NA,"number of recruits in 0.3 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R0.4",NA,"number of recruits in 0.4 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R0.5",NA,"number of recruits in 0.5 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R1.1",NA,"number of recruits in 1.1 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R1.2",NA,"number of recruits in 1.2 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R1.3",NA,"number of recruits in 1.3 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R1.4",NA,"number of recruits in 1.4 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
"doi:10.5063/F1513WHZ","Coghill_sockeye.csv","R1.5",NA,"number of recruits in 1.5 age class","number",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1513WHZ",2020-10-08 14:24:41
